"","sector","gid","year","customer_expec_elec_rates","ownership_model","loan_term_yrs","loan_rate","down_payment","discount_rate","tax_rate","length_of_irr_analysis_yrs","market_share_last_year","number_of_adopters_last_year","installed_capacity_last_year","market_value_last_year","value_of_increment","value_of_pbi_fit","value_of_ptc","pbi_fit_length","ptc_length","value_of_rebate","value_of_tax_credit_or_deduction","cap","ic","aep","payback_period","lcoe","payback_key","max_market_share","diffusion_market_share","new_market_share","new_adopters","new_capacity","new_market_value","market_share","number_of_adopters","installed_capacity","market_value","county_id","state_abbr","census_division_abbr","utility_type","census_region","row_number","max_height","elec_rate_cents_per_kwh","carbon_price_cents_per_kwh","cap_cost_multiplier","fixed_om_dollars_per_kw_per_yr","variable_om_dollars_per_kwh","installed_costs_dollars_per_kw","ann_cons_kwh","prob","weight","customers_in_bin","initial_customers_in_bin","load_kwh_in_bin","initial_load_kwh_in_bin","load_kwh_per_customer_in_bin","nem_system_limit_kw","excess_generation_factor","i","j","cf_bin","aep_scale_factor","derate_factor","naep","nameplate_capacity_kw","power_curve_id","turbine_height_m","scoe"
"4096","industrial",2011373,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000151981705765175,0.00255985675374923,6.74493230787659,0,23764.1510009766,0,10,0,0,0,750,1976164.96450371,950566.040039062,30,20.054383699465,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000151981705765175,0.00255985675374923,6.74493230787659,292,"CA","PAC","All Other","West",9,80,4.87251610899321,0,1.10338635650682,0,0.02,2634.88661933829,14500.5274480733,0.325513989,27.017661087,0.359520734963066,0.359520734963066,772430.834174799,772430.834174799,2148501.48838884,0,0.425999999046326,21,122,21,1,0.85,1267.42138671875,750,3,50,0.0828046842464
"4097","industrial",2011581,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000435578384714618,0.0112930797608214,0.0281931459507855,195.133876959464,0,865.471035003662,0,10,0,0,0,50,346066.16320877,34618.8414001465,30,88.8137219677558,300,0,0.000435578384714618,0,0,0,0,0.000435578384714618,0.0112930797608214,0.0281931459507855,195.133876959464,289,"CA","PAC","IOU","West",8,30,6.73198778304534,0,1.10127979636192,0,0.02,6921.32326417539,90360.8192582252,0.05597218,4.64569094,25.9266303313477,25.9266303313477,51449942.0088893,51449942.0088893,1984443.84601271,1000,0.517000019550323,26,121,18,1,0.85,692.37682800293,50,1,30,3.18870393493
"4098","industrial",2011597,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000435578384714618,0.00025540614346823,0.000637620811331569,1.27098004023943,0,103101.150512695,0,10,0,0,0,3000,5979949.29424523,4124046.02050781,30,14.5926103637146,300,0,0.000435578384714618,0,0,0,0,0.000435578384714618,0.00025540614346823,0.000637620811331569,1.27098004023943,289,"CA","PAC","IOU","West",1,80,6.73198778304534,0,1.10127979636192,0,0.02,1993.31643141508,4868909.64325741,0.001265876,0.105067708,0.586360922467645,0.586360922467645,62698245.6066447,62698245.6066447,106927735.46843,1000,0.52700001001358,26,121,18,1,0.85,1374.68200683594,3000,3,80,0.747088366187
"4099","industrial",2011694,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000435578384714618,0.0901273950938628,0.22500282100731,1557.31725954299,0,1174.76054382324,0,10,0,0,0,50,346066.16320877,46990.4217529297,30,65.9575121917431,300,0,0.000435578384714618,0,0,0,0,0.000435578384714618,0.0901273950938628,0.22500282100731,1557.31725954299,289,"CA","PAC","Muni","West",9,50,11.6616085215495,0,1.10127979636192,0,0.02,6921.32326417539,4071.60818432675,0.446700713,37.076159179,206.914296614862,206.914296614862,18501848.9919703,18501848.9919703,89417.9343557324,1000,0.512000024318695,26,121,18,1,0.85,939.808435058594,50,1,50,0.242910675749
"4100","industrial",2011782,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000435578384714618,0.00201565673114083,0.00503208209020948,10.0305319146441,0,103101.150512695,0,10,0,0,0,3000,5979949.29424523,4124046.02050781,30,14.5926103637146,300,0,0.000435578384714618,0,0,0,0,0.000435578384714618,0.00201565673114083,0.00503208209020948,10.0305319146441,289,"CA","PAC","IOU","West",5,80,6.73198778304534,0,1.10127979636192,0,0.02,1993.31643141508,359161.092974784,0.009990251,0.829190833,4.62754076390051,4.62754076390051,36500447.7508719,36500447.7508719,7887655.58493019,1000,0.52700001001358,26,121,18,1,0.85,1374.68200683594,3000,3,80,0.063888937975
"4101","industrial",2011829,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000435578384714618,0.065676474295626,0.163961157148058,746.10329750881,0,5594.34394836426,0,10,0,0,0,250,1137622.02964186,223773.75793457,30,46.1499895813944,300,0,0.000435578384714618,0,0,0,0,0.000435578384714618,0.065676474295626,0.163961157148058,746.10329750881,289,"CA","PAC","IOU","West",10,80,6.73198778304534,0,1.10127979636192,0,0.02,4550.48811856745,14500.5274480733,0.325513989,27.017661087,150.779920676403,150.779920676403,48015998.5057666,48015998.5057666,318450.880530811,1000,0.512000024318695,26,121,21,1,0.85,895.095031738281,250,2,50,0.173875653925
"4102","industrial",2011897,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000435578384714618,0.000837846291584458,0.00209168121391599,4.16938253298097,0,106791.958007812,0,10,0,0,0,3000,5979949.29424523,4271678.3203125,30,14.157400619643,300,0,0.000435578384714618,0,0,0,0,0.000435578384714618,0.000837846291584458,0.00209168121391599,4.16938253298097,289,"CA","PAC","IOU","West",4,80,6.73198778304534,0,1.10127979636192,0,0.02,1993.31643141508,1014015.99151335,0.004152639,0.344669037,1.92352587039735,1.92352587039735,42835268.1689602,42835268.1689602,22269140.6589252,1000,0.538999974727631,26,122,18,1,0.85,1423.8927734375,3000,3,80,0.202868009724
"4103","industrial",2012229,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,5.91034487821033e-07,9.95490620223102e-06,0.0198812349077628,0,17989.167137146,0,10,0,0,0,3000,5991387.91583203,719566.68548584,30,74.3099661488126,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,5.91034487821033e-07,9.95490620223102e-06,0.0198812349077628,292,"CA","PAC","All Other","West",1,80,4.87251610899321,0,1.10338635650682,0,0.02,1997.12930527734,4868909.64325741,0.001265876,0.105067708,0.00139812323055679,0.00139812323055679,1008623.36850957,1008623.36850957,721412352.263042,0,0.465999990701675,21,122,3,1,0.85,239.855561828613,3000,3,80,23.6313036012
"4104","industrial",2012575,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000950496384606316,0.0328102421502368,71.5302206636961,0,22551.4561462402,0,10,0,0,0,1000,2180118.64515239,902058.245849609,30,22.9887858094433,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000950496384606316,0.0328102421502368,71.5302206636961,294,"CA","PAC","IOU","West",8,50,6.73198778304534,0,1.10648509379356,0,0.02,2180.11864515239,30471.4740901733,0.115174531,9.559486073,2.2484492923207,2.2484492923207,20804775.7234576,20804775.7234576,9252944.14889131,1000,0.483000010251999,19,124,15,1,0.85,902.058245849609,1000,3,50,0.3405287544
"4105","industrial",2012660,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000208563498413151,0.00351287464047404,9.25602638559784,0,7319.42430496216,0,10,0,0,0,750,1976164.96450371,292776.972198486,30,60.6176019571357,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000208563498413151,0.00351287464047404,9.25602638559784,292,"CA","PAC","All Other","West",10,80,4.87251610899321,0,1.10338635650682,0,0.02,2634.88661933829,4071.60818432675,0.446700713,37.076159179,0.493367947533234,0.493367947533234,297638.268397717,297638.268397717,603278.485937046,0,0.442999988794327,23,123,6,1,0.85,390.369296264648,750,3,80,0.223909479464
"4106","industrial",2012701,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,1.37677284567363e-05,0.000231892466901352,0.463119241321747,0,11537.8570175171,0,10,0,0,0,3000,5991387.91583203,461514.280700684,30,114.741565852086,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,1.37677284567363e-05,0.000231892466901352,0.463119241321747,292,"CA","PAC","All Other","West",7,80,4.87251610899321,0,1.10338635650682,0,0.02,1997.12930527734,212671.46960683,0.029487682,2.447477606,0.0325682872725853,0.0325682872725853,1026256.71413073,1026256.71413073,31510920.5940527,0,0.441000014543533,26,125,3,1,0.85,153.838093566895,3000,3,80,1.91770037166
"4107","industrial",2012704,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,2.61332774604516e-05,0.000440167758796589,0.879071930330917,0,11537.8570175171,0,10,0,0,0,3000,5991387.91583203,461514.280700684,30,114.741565852086,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,2.61332774604516e-05,0.000440167758796589,0.879071930330917,292,"CA","PAC","All Other","West",6,80,4.87251610899321,0,1.10338635650682,0,0.02,1997.12930527734,90360.8192582252,0.05597218,4.64569094,0.0618196451492136,0.0618196451492136,827672.502101535,827672.502101535,13388502.9605684,0,0.441000014543533,26,125,3,1,0.85,153.838093566895,3000,3,80,1.05185647754
"4108","industrial",2012709,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,3.6562668345918e-06,6.15831971546656e-05,0.122989607750255,0,11537.8570175171,0,10,0,0,0,3000,5991387.91583203,461514.280700684,30,114.741565852086,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,3.6562668345918e-06,6.15831971546656e-05,0.122989607750255,292,"CA","PAC","All Other","West",4,80,4.87251610899321,0,1.10338635650682,0,0.02,1997.12930527734,582682.992881413,0.007830982,0.649971506,0.00864909189547163,0.00864909189547163,746714.7203488,746714.7203488,86334464.8632713,0,0.441000014543533,26,125,3,1,0.85,153.838093566895,3000,3,80,4.53703251707
"4109","industrial",2012715,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,1.93885725337288e-06,3.26565411910222e-05,0.0652193354215871,0,11537.8570175171,0,10,0,0,0,3000,5991387.91583203,461514.280700684,30,114.741565852086,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,1.93885725337288e-06,3.26565411910222e-05,0.0652193354215871,292,"CA","PAC","All Other","West",2,80,4.87251610899321,0,1.10338635650682,0,0.02,1997.12930527734,1014015.99151335,0.004152639,0.344669037,0.00458646901751522,0.00458646901751522,689088.698631925,689088.698631925,150243835.944464,0,0.441000014543533,26,125,3,1,0.85,153.838093566895,3000,3,80,7.59046279592
"4110","industrial",2012722,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,5.37747140633148e-05,0.000905737728648737,1.80887536077973,0,31623.1244659424,0,10,0,0,0,3000,5991387.91583203,1264924.9786377,30,43.1343309271447,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,5.37747140633148e-05,0.000905737728648737,1.80887536077973,292,"CA","PAC","All Other","West",8,80,4.87251610899321,0,1.10338635650682,0,0.02,1997.12930527734,30471.4740901733,0.115174531,9.559486073,0.127206920235144,0.127206920235144,574322.805132813,574322.805132813,4514870.76387959,0,0.52700001001358,26,124,6,1,0.85,421.641659545898,3000,3,80,0.163091490054
"4111","industrial",2012749,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000435578384714618,0.0232378864821453,0.0580133266614999,152.566704118065,0,12011.2651634216,0,10,0,0,0,750,1972392.1152842,480450.606536865,30,37.6521954738375,300,0,0.000435578384714618,0,0,0,0,0.000435578384714618,0.0232378864821453,0.0580133266614999,152.566704118065,289,"CA","PAC","IOU","West",7,80,9.23449202769893,0,1.10127979636192,0,0.02,2629.85615371227,30471.4740901733,0.115174531,9.559486073,53.3494941383978,53.3494941383978,35701167.9661202,35701167.9661202,669194.123443893,1000,0.524999976158142,27,124,9,1,0.85,640.60080871582,750,3,80,0.144258350781
"4112","industrial",2012788,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,1.82609634299292e-06,3.07572877477094e-05,0.0614262807117983,0,31086.4128112793,0,10,0,0,0,3000,5991387.91583203,1243456.51245117,30,43.8445214193509,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,1.82609634299292e-06,3.07572877477094e-05,0.0614262807117983,292,"CA","PAC","All Other","West",3,80,4.87251610899321,0,1.10338635650682,0,0.02,1997.12930527734,1717261.95450005,0.003911128,0.324623624,0.00431972714111106,0.00431972714111106,1099119.01832371,1099119.01832371,254441769.681084,0,0.532000005245209,25,123,6,1,0.85,414.485504150391,3000,3,80,5.60857593383
"4113","industrial",2012845,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,3.42703228031828e-05,0.00118297934421385,2.36919770925533,0,101743.786010742,0,10,0,0,0,3000,6008214.05929903,4069751.44042969,30,14.8209226162807,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,3.42703228031828e-05,0.00118297934421385,2.36919770925533,294,"CA","PAC","IOU","West",6,80,6.73198778304534,0,1.10648509379356,0,0.02,2002.73801976634,1014015.99151335,0.004152639,0.344669037,0.0810682547586265,0.0810682547586265,24962156.648631,24962156.648631,307915308.192505,1000,0.462000012397766,18,124,18,1,0.85,1356.58381347656,3000,3,80,1.81220866849
"4114","industrial",2012853,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,8.24461569269132e-05,0.00284596387418018,6.20453890553035,0,27304.4445800781,0,10,0,0,0,1000,2180118.64515239,1092177.78320312,30,19.3351880993704,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,8.24461569269132e-05,0.00284596387418018,6.20453890553035,294,"CA","PAC","IOU","West",1,50,6.73198778304534,0,1.10648509379356,0,0.02,2180.11864515239,359161.092974784,0.009990251,0.829190833,0.19503072941583,0.19503072941583,21270554.2290189,21270554.2290189,109062578.459969,1000,0.46399998664856,18,124,18,1,0.85,1092.17778320313,1000,3,50,2.39683716643
"4115","industrial",2012999,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.00368646964759564,0.127253468583375,336.240109897023,0,16954.6945953369,0,10,0,0,0,750,1981714.80298427,678187.783813477,30,27.3765721867209,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.00368646964759564,0.127253468583375,336.240109897023,294,"CA","PAC","IOU","West",10,80,6.73198778304534,0,1.10648509379356,0,0.02,2642.28640397902,4071.60818432675,0.446700713,37.076159179,8.7205382414277,8.7205382414277,10781911.0879653,10781911.0879653,1236381.37801458,1000,0.528999984264374,19,125,12,1,0.85,904.250378417969,750,3,80,0.108028716271
"4116","industrial",2013823,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000243351849476346,0.00840027720077436,58.4158428113644,0,728.144012451172,0,10,0,0,0,50,347701.875873688,29125.7604980469,30,105.674399134162,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000243351849476346,0.00840027720077436,58.4158428113644,294,"CA","PAC","IOU","West",4,30,6.73198778304534,0,1.10648509379356,0,0.02,6954.03751747377,212671.46960683,0.029487682,2.447477606,0.575661625442848,0.575661625442848,37176028.1523993,37176028.1523993,64579653.2360487,1000,0.526000022888184,19,125,15,1,0.85,582.515209960937,50,1,30,111.24309849
"4117","industrial",2014057,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.00461609227797983,0.000757794555880359,1.50970689477817,0,7968.43142509461,0,10,0,0,0,3000,5976713.14631293,318737.257003784,30,164.843845168899,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.00461609227797983,0.000757794555880359,1.50970689477817,290,"CA","PAC","IOU","West",5,80,9.23449202769893,0,1.10068382068378,0,0.02,1992.23771543764,582682.992881413,0.007830982,0.649971506,10.919609568015,10.919609568015,9188486.08095001,9188486.08095001,841466.539963509,1000,0.570999979972839,23,127,3,1,0.85,106.245752334595,3000,3,80,0.587865839411
"4118","industrial",2014364,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,1.04468457645372e-05,0.000360615300375507,2.50773232818635,0,330.238800048828,0,10,0,0,0,50,347701.875873688,13209.5520019531,30,230.59183403904,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,1.04468457645372e-05,0.000360615300375507,2.50773232818635,294,"CA","PAC","IOU","West",2,30,6.73198778304534,0,1.10648509379356,0,0.02,6954.03751747377,4868909.64325741,0.001265876,0.105067708,0.0247125642418787,0.0247125642418787,36537262.2917653,36537262.2917653,1478489319.60885,1000,0.535000026226044,20,126,9,1,0.85,264.191040039062,50,1,30,5597.10161459
"4119","industrial",2014411,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.000461919438843071,0.0159450250288116,31.933707851327,0,43638.5325622559,0,10,0,0,0,3000,6008214.05929903,1745541.30249023,30,31.8921418879104,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.000461919438843071,0.0159450250288116,31.933707851327,294,"CA","PAC","IOU","West",5,80,6.73198778304534,0,1.10648509379356,0,0.02,2002.73801976634,90360.8192582252,0.05597218,4.64569094,1.09269477737788,1.09269477737788,29982338.5468968,29982338.5468968,27438896.1745062,1000,0.547999978065491,20,126,9,1,0.85,581.847100830078,3000,3,80,0.554404842646
"4120","industrial",2014611,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,4.66442438515982e-06,7.8563786375399e-05,0.156902040103858,0,11537.8570175171,0,10,0,0,0,3000,5991387.91583203,461514.280700684,30,114.741565852086,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,4.66442438515982e-06,7.8563786375399e-05,0.156902040103858,292,"CA","PAC","All Other","West",5,80,4.87251610899321,0,1.10338635650682,0,0.02,1997.12930527734,359161.092974784,0.009990251,0.829190833,0.0110339417148229,0.0110339417148229,587180.776852399,587180.776852399,53215867.1876602,0,0.441000014543533,26,125,3,1,0.85,153.838093566895,3000,3,80,2.95470856011
"4121","industrial",2014638,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,6.46264414041081e-05,0.00223084403698719,4.46779616904327,0,30728.2645797729,0,10,0,0,0,3000,6008214.05929903,1229130.58319092,30,44.451118700332,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,6.46264414041081e-05,0.00223084403698719,4.46779616904327,294,"CA","PAC","IOU","West",7,80,6.73198778304534,0,1.10648509379356,0,0.02,2002.73801976634,582682.992881413,0.007830982,0.649971506,0.152877253184353,0.152877253184353,27049652.4731742,27049652.4731742,176937064.93114,1000,0.549000024795532,20,126,6,1,0.85,409.710194396973,3000,3,80,4.11876926066
"4122","industrial",2014675,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,3.22772143411856e-05,0.00111417911274648,7.74804335122462,0,500.00825881958,0,10,0,0,0,50,347701.875873688,20000.3303527832,30,152.977292159593,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,3.22772143411856e-05,0.00111417911274648,7.74804335122462,294,"CA","PAC","IOU","West",3,30,6.73198778304534,0,1.10648509379356,0,0.02,6954.03751747377,1717261.95450005,0.003911128,0.324623624,0.0763534516478792,0.0763534516478792,39815456.5085111,39815456.5085111,521462430.960277,1000,0.532000005245209,20,126,12,1,0.85,400.006607055664,50,1,30,1304.17826912
"4123","industrial",2015176,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000422734187447598,0.0173819657835665,0.00285348694265052,12.9777315133921,0,4857.23457336426,0,10,0,0,0,250,1137006.38676634,194289.38293457,30,52.8224506109503,300,0,0.000422734187447598,0,0,0,0,0.000422734187447598,0.0173819657835665,0.00285348694265052,12.9777315133921,290,"CA","PAC","IOU","West",7,80,9.23449202769893,0,1.10068382068378,0,0.02,4548.02554706538,212671.46960683,0.029487682,2.447477606,41.1179561523426,41.1179561523426,12628310.7541619,12628310.7541619,307123.990000228,1000,0.458000004291534,28,126,18,1,0.85,777.157531738281,250,2,50,0.197227045623
"4124","industrial",2096162,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000477759969456016,0.00189818338887531,0.0655235071308048,130.986550356004,0,38683.4058380127,0,10,0,0,0,1500,2998615.82716829,1547336.23352051,30,18.829759147165,300,0,0.000477759969456016,0,0,0,0,0.000477759969456016,0.00189818338887531,0.0655235071308048,130.986550356004,291,"CA","PAC","IOU","West",10,80,6.73198778304534,0,1.1044625514432,0,0.02,1999.07721811219,14500.5274480733,0.325513989,27.017661087,3.97309006662197,3.97309006662197,17494385.2703759,17494385.2703759,4403218.89940193,1000,0.542999982833862,26,120,12,1,0.85,1031.55748901367,1500,3,80,0.0784876111859
"4125","industrial",2097065,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000435578384714618,0.000789118459541544,0.00197003230062156,3.92689775524739,0,103101.150512695,0,10,0,0,0,3000,5979949.29424523,4124046.02050781,30,14.5926103637146,300,0,0.000435578384714618,0,0,0,0,0.000435578384714618,0.000789118459541544,0.00197003230062156,3.92689775524739,289,"CA","PAC","IOU","West",2,80,6.73198778304534,0,1.10127979636192,0,0.02,1993.31643141508,1717261.95450005,0.003911128,0.324623624,1.81165660931168,1.81165660931168,68323654.1144444,68323654.1144444,37713357.9085957,1000,0.52700001001358,26,121,18,1,0.85,1374.68200683594,3000,3,80,0.304853028781
