"","Region","Sector","Year","value","State"
"1405","Mountain","Industrial","2020",0.947018392,"WY"
"1406","Mountain","Industrial","2020",0.947018392,"NV"
"1407","Mountain","Industrial","2020",0.947018392,"UT"
"1408","Mountain","Industrial","2020",0.947018392,"CO"
"1409","Mountain","Industrial","2020",0.947018392,"AZ"
"1410","Mountain","Industrial","2020",0.947018392,"NM"
"1411","New England","Residential","2020",0.922681033,"ME"
"1412","New England","Residential","2020",0.922681033,"VT"
"1413","New England","Residential","2020",0.922681033,"NH"
"1414","New England","Residential","2020",0.922681033,"MA"
"1415","New England","Residential","2020",0.922681033,"RI"
"1416","New England","Residential","2020",0.922681033,"CT"
"1417","New England","Commercial","2020",0.96143141,"ME"
"1418","New England","Commercial","2020",0.96143141,"VT"
"1419","New England","Commercial","2020",0.96143141,"NH"
"1420","New England","Commercial","2020",0.96143141,"MA"
"1421","New England","Commercial","2020",0.96143141,"RI"
"1422","New England","Commercial","2020",0.96143141,"CT"
"1423","New England","Industrial","2020",0.85034228,"ME"
"1424","New England","Industrial","2020",0.85034228,"VT"
"1425","New England","Industrial","2020",0.85034228,"NH"
"1426","New England","Industrial","2020",0.85034228,"MA"
"1427","New England","Industrial","2020",0.85034228,"RI"
"1428","New England","Industrial","2020",0.85034228,"CT"
"1429","Pacific","Residential","2020",0.981257464,"AK"
"1430","Pacific","Residential","2020",0.981257464,"WA"
"1431","Pacific","Residential","2020",0.981257464,"OR"
"1432","Pacific","Residential","2020",0.981257464,"CA"
"1433","Pacific","Residential","2020",0.981257464,"HI"
"1434","Pacific","Commercial","2020",0.97842731,"AK"
"1435","Pacific","Commercial","2020",0.97842731,"WA"
"1436","Pacific","Commercial","2020",0.97842731,"OR"
"1437","Pacific","Commercial","2020",0.97842731,"CA"
"1438","Pacific","Commercial","2020",0.97842731,"HI"
"1439","Pacific","Industrial","2020",0.959360259,"AK"
"1440","Pacific","Industrial","2020",0.959360259,"WA"
"1441","Pacific","Industrial","2020",0.959360259,"OR"
"1442","Pacific","Industrial","2020",0.959360259,"CA"
"1443","Pacific","Industrial","2020",0.959360259,"HI"
"1444","South Atlantic","Residential","2020",1.071437133,"WV"
"1445","South Atlantic","Residential","2020",1.071437133,"MD"
"1446","South Atlantic","Residential","2020",1.071437133,"VA"
"1447","South Atlantic","Residential","2020",1.071437133,"NC"
"1448","South Atlantic","Residential","2020",1.071437133,"SC"
"1449","South Atlantic","Residential","2020",1.071437133,"GA"
"1450","South Atlantic","Residential","2020",1.071437133,"FL"
"1451","South Atlantic","Residential","2020",1.071437133,"DE"
"1452","South Atlantic","Commercial","2020",1.025510113,"WV"
"1453","South Atlantic","Commercial","2020",1.025510113,"MD"
"1454","South Atlantic","Commercial","2020",1.025510113,"VA"
"1455","South Atlantic","Commercial","2020",1.025510113,"NC"
"1456","South Atlantic","Commercial","2020",1.025510113,"SC"
"1457","South Atlantic","Commercial","2020",1.025510113,"GA"
"1458","South Atlantic","Commercial","2020",1.025510113,"FL"
"1459","South Atlantic","Commercial","2020",1.025510113,"DE"
"1460","South Atlantic","Industrial","2020",1.036289579,"WV"
"1461","South Atlantic","Industrial","2020",1.036289579,"MD"
"1462","South Atlantic","Industrial","2020",1.036289579,"VA"
"1463","South Atlantic","Industrial","2020",1.036289579,"NC"
"1464","South Atlantic","Industrial","2020",1.036289579,"SC"
"1465","South Atlantic","Industrial","2020",1.036289579,"GA"
"1466","South Atlantic","Industrial","2020",1.036289579,"FL"
"1467","South Atlantic","Industrial","2020",1.036289579,"DE"
"1468","West North Central","Residential","2020",1.052310032,"ND"
"1469","West North Central","Residential","2020",1.052310032,"MN"
"1470","West North Central","Residential","2020",1.052310032,"SD"
"1471","West North Central","Residential","2020",1.052310032,"NE"
"1472","West North Central","Residential","2020",1.052310032,"IA"
"1473","West North Central","Residential","2020",1.052310032,"KS"
"1474","West North Central","Residential","2020",1.052310032,"MO"
"1475","West North Central","Commercial","2020",1.028653712,"ND"
"1476","West North Central","Commercial","2020",1.028653712,"MN"
"1477","West North Central","Commercial","2020",1.028653712,"SD"
"1478","West North Central","Commercial","2020",1.028653712,"NE"
"1479","West North Central","Commercial","2020",1.028653712,"IA"
"1480","West North Central","Commercial","2020",1.028653712,"KS"
"1481","West North Central","Commercial","2020",1.028653712,"MO"
"1482","West North Central","Industrial","2020",1.036964126,"ND"
"1483","West North Central","Industrial","2020",1.036964126,"MN"
"1484","West North Central","Industrial","2020",1.036964126,"SD"
"1485","West North Central","Industrial","2020",1.036964126,"NE"
"1486","West North Central","Industrial","2020",1.036964126,"IA"
"1487","West North Central","Industrial","2020",1.036964126,"KS"
"1488","West North Central","Industrial","2020",1.036964126,"MO"
"1489","West South Central","Residential","2020",1.029544835,"OK"
"1490","West South Central","Residential","2020",1.029544835,"TX"
"1491","West South Central","Residential","2020",1.029544835,"AR"
"1492","West South Central","Residential","2020",1.029544835,"LA"
"1493","West South Central","Commercial","2020",1.150472708,"OK"
"1494","West South Central","Commercial","2020",1.150472708,"TX"
"1495","West South Central","Commercial","2020",1.150472708,"AR"
"1496","West South Central","Commercial","2020",1.150472708,"LA"
"1497","West South Central","Industrial","2020",1.073439573,"OK"
"1498","West South Central","Industrial","2020",1.073439573,"TX"
"1499","West South Central","Industrial","2020",1.073439573,"AR"
"1500","West South Central","Industrial","2020",1.073439573,"LA"
"1501","East North Central","Residential","2021",1.106011785,"WI"
"1502","East North Central","Residential","2021",1.106011785,"IL"
"1503","East North Central","Residential","2021",1.106011785,"IN"
"1504","East North Central","Residential","2021",1.106011785,"MI"
"1505","East North Central","Residential","2021",1.106011785,"OH"
"1506","East North Central","Commercial","2021",1.082258323,"WI"
"1507","East North Central","Commercial","2021",1.082258323,"IL"
"1508","East North Central","Commercial","2021",1.082258323,"IN"
"1509","East North Central","Commercial","2021",1.082258323,"MI"
"1510","East North Central","Commercial","2021",1.082258323,"OH"
"1511","East North Central","Industrial","2021",1.11157633,"WI"
"1512","East North Central","Industrial","2021",1.11157633,"IL"
"1513","East North Central","Industrial","2021",1.11157633,"IN"
"1514","East North Central","Industrial","2021",1.11157633,"MI"
"1515","East North Central","Industrial","2021",1.11157633,"OH"
"1516","East South Central","Residential","2021",0.936356695,"KY"
"1517","East South Central","Residential","2021",0.936356695,"TN"
"1518","East South Central","Residential","2021",0.936356695,"MS"
"1519","East South Central","Residential","2021",0.936356695,"AL"
"1520","East South Central","Commercial","2021",0.924076515,"KY"
"1521","East South Central","Commercial","2021",0.924076515,"TN"
"1522","East South Central","Commercial","2021",0.924076515,"MS"
"1523","East South Central","Commercial","2021",0.924076515,"AL"
"1524","East South Central","Industrial","2021",0.927825411,"KY"
"1525","East South Central","Industrial","2021",0.927825411,"TN"
"1526","East South Central","Industrial","2021",0.927825411,"MS"
"1527","East South Central","Industrial","2021",0.927825411,"AL"
"1528","Middle Atlantic","Residential","2021",1.074728698,"PA"
"1529","Middle Atlantic","Residential","2021",1.074728698,"NY"
"1530","Middle Atlantic","Residential","2021",1.074728698,"NJ"
"1531","Middle Atlantic","Commercial","2021",0.914604799,"PA"
"1532","Middle Atlantic","Commercial","2021",0.914604799,"NY"
"1533","Middle Atlantic","Commercial","2021",0.914604799,"NJ"
"1534","Middle Atlantic","Industrial","2021",1.06307868,"PA"
"1535","Middle Atlantic","Industrial","2021",1.06307868,"NY"
"1536","Middle Atlantic","Industrial","2021",1.06307868,"NJ"
"1537","Mountain","Residential","2021",1.026654957,"MT"
"1538","Mountain","Residential","2021",1.026654957,"ID"
"1539","Mountain","Residential","2021",1.026654957,"WY"
"1540","Mountain","Residential","2021",1.026654957,"NV"
"1541","Mountain","Residential","2021",1.026654957,"UT"
"1542","Mountain","Residential","2021",1.026654957,"CO"
"1543","Mountain","Residential","2021",1.026654957,"AZ"
"1544","Mountain","Residential","2021",1.026654957,"NM"
"1545","Mountain","Commercial","2021",0.956480755,"MT"
"1546","Mountain","Commercial","2021",0.956480755,"ID"
"1547","Mountain","Commercial","2021",0.956480755,"WY"
"1548","Mountain","Commercial","2021",0.956480755,"NV"
"1549","Mountain","Commercial","2021",0.956480755,"UT"
"1550","Mountain","Commercial","2021",0.956480755,"CO"
"1551","Mountain","Commercial","2021",0.956480755,"AZ"
"1552","Mountain","Commercial","2021",0.956480755,"NM"
"1553","Mountain","Industrial","2021",0.952515521,"MT"
"1554","Mountain","Industrial","2021",0.952515521,"ID"
"1555","Mountain","Industrial","2021",0.952515521,"WY"
"1556","Mountain","Industrial","2021",0.952515521,"NV"
"1557","Mountain","Industrial","2021",0.952515521,"UT"
"1558","Mountain","Industrial","2021",0.952515521,"CO"
"1559","Mountain","Industrial","2021",0.952515521,"AZ"
"1560","Mountain","Industrial","2021",0.952515521,"NM"
"1561","New England","Residential","2021",0.925857499,"ME"
"1562","New England","Residential","2021",0.925857499,"VT"
"1563","New England","Residential","2021",0.925857499,"NH"
"1564","New England","Residential","2021",0.925857499,"MA"
"1565","New England","Residential","2021",0.925857499,"RI"
"1566","New England","Residential","2021",0.925857499,"CT"
"1567","New England","Commercial","2021",0.962463608,"ME"
"1568","New England","Commercial","2021",0.962463608,"VT"
"1569","New England","Commercial","2021",0.962463608,"NH"
"1570","New England","Commercial","2021",0.962463608,"MA"
"1571","New England","Commercial","2021",0.962463608,"RI"
"1572","New England","Commercial","2021",0.962463608,"CT"
"1573","New England","Industrial","2021",0.855498132,"ME"
"1574","New England","Industrial","2021",0.855498132,"VT"
"1575","New England","Industrial","2021",0.855498132,"NH"
"1576","New England","Industrial","2021",0.855498132,"MA"
"1577","New England","Industrial","2021",0.855498132,"RI"
"1578","New England","Industrial","2021",0.855498132,"CT"
"1579","Pacific","Residential","2021",0.968519897,"AK"
"1580","Pacific","Residential","2021",0.968519897,"WA"
"1581","Pacific","Residential","2021",0.968519897,"OR"
"1582","Pacific","Residential","2021",0.968519897,"CA"
"1583","Pacific","Residential","2021",0.968519897,"HI"
"1584","Pacific","Commercial","2021",0.96662664,"AK"
"1585","Pacific","Commercial","2021",0.96662664,"WA"
"1586","Pacific","Commercial","2021",0.96662664,"OR"
"1587","Pacific","Commercial","2021",0.96662664,"CA"
"1588","Pacific","Commercial","2021",0.96662664,"HI"
"1589","Pacific","Industrial","2021",0.951257639,"AK"
"1590","Pacific","Industrial","2021",0.951257639,"WA"
"1591","Pacific","Industrial","2021",0.951257639,"OR"
"1592","Pacific","Industrial","2021",0.951257639,"CA"
"1593","Pacific","Industrial","2021",0.951257639,"HI"
"1594","South Atlantic","Residential","2021",1.067233524,"WV"
"1595","South Atlantic","Residential","2021",1.067233524,"MD"
"1596","South Atlantic","Residential","2021",1.067233524,"VA"
"1597","South Atlantic","Residential","2021",1.067233524,"NC"
"1598","South Atlantic","Residential","2021",1.067233524,"SC"
"1599","South Atlantic","Residential","2021",1.067233524,"GA"
"1600","South Atlantic","Residential","2021",1.067233524,"FL"
"1601","South Atlantic","Residential","2021",1.067233524,"DE"
"1602","South Atlantic","Commercial","2021",1.016723539,"WV"
"1603","South Atlantic","Commercial","2021",1.016723539,"MD"
"1604","South Atlantic","Commercial","2021",1.016723539,"VA"
"1605","South Atlantic","Commercial","2021",1.016723539,"NC"
"1606","South Atlantic","Commercial","2021",1.016723539,"SC"
"1607","South Atlantic","Commercial","2021",1.016723539,"GA"
"1608","South Atlantic","Commercial","2021",1.016723539,"FL"
"1609","South Atlantic","Commercial","2021",1.016723539,"DE"
"1610","South Atlantic","Industrial","2021",1.033119938,"WV"
"1611","South Atlantic","Industrial","2021",1.033119938,"MD"
"1612","South Atlantic","Industrial","2021",1.033119938,"VA"
"1613","South Atlantic","Industrial","2021",1.033119938,"NC"
"1614","South Atlantic","Industrial","2021",1.033119938,"SC"
"1615","South Atlantic","Industrial","2021",1.033119938,"GA"
"1616","South Atlantic","Industrial","2021",1.033119938,"FL"
"1617","South Atlantic","Industrial","2021",1.033119938,"DE"
"1618","West North Central","Residential","2021",1.05602304,"ND"
"1619","West North Central","Residential","2021",1.05602304,"MN"
"1620","West North Central","Residential","2021",1.05602304,"SD"
"1621","West North Central","Residential","2021",1.05602304,"NE"
"1622","West North Central","Residential","2021",1.05602304,"IA"
"1623","West North Central","Residential","2021",1.05602304,"KS"
"1624","West North Central","Residential","2021",1.05602304,"MO"
"1625","West North Central","Commercial","2021",1.028102327,"ND"
"1626","West North Central","Commercial","2021",1.028102327,"MN"
"1627","West North Central","Commercial","2021",1.028102327,"SD"
"1628","West North Central","Commercial","2021",1.028102327,"NE"
"1629","West North Central","Commercial","2021",1.028102327,"IA"
"1630","West North Central","Commercial","2021",1.028102327,"KS"
"1631","West North Central","Commercial","2021",1.028102327,"MO"
"1632","West North Central","Industrial","2021",1.041220487,"ND"
"1633","West North Central","Industrial","2021",1.041220487,"MN"
"1634","West North Central","Industrial","2021",1.041220487,"SD"
"1635","West North Central","Industrial","2021",1.041220487,"NE"
"1636","West North Central","Industrial","2021",1.041220487,"IA"
"1637","West North Central","Industrial","2021",1.041220487,"KS"
"1638","West North Central","Industrial","2021",1.041220487,"MO"
"1639","West South Central","Residential","2021",1.031555075,"OK"
"1640","West South Central","Residential","2021",1.031555075,"TX"
"1641","West South Central","Residential","2021",1.031555075,"AR"
"1642","West South Central","Residential","2021",1.031555075,"LA"
"1643","West South Central","Commercial","2021",1.150388547,"OK"
"1644","West South Central","Commercial","2021",1.150388547,"TX"
"1645","West South Central","Commercial","2021",1.150388547,"AR"
