"State","Year","scenario","variable","marg.cost"
"Madhya_Pradesh",2024,"Base","oper_res",90.1313373795001
"Madhya_Pradesh",2025,"Base","oper_res",90.5468449614226
"Madhya_Pradesh",2026,"Base","oper_res",90.443883166331
"Madhya_Pradesh",2027,"Base","oper_res",88.8726443948231
"Madhya_Pradesh",2028,"Base","oper_res",96.8363640648404
"Madhya_Pradesh",2029,"Base","oper_res",85.6077457329287
"Madhya_Pradesh",2030,"Base","oper_res",84.0689985602071
"Madhya_Pradesh",2031,"Base","oper_res",82.6042404698047
"Madhya_Pradesh",2032,"Base","oper_res",79.0689879129089
"Madhya_Pradesh",2033,"Base","oper_res",93.4401502910145
"Madhya_Pradesh",2034,"Base","oper_res",101.579885349203
"Madhya_Pradesh",2035,"Base","oper_res",108.891227166781
"Madhya_Pradesh",2036,"Base","oper_res",114.270813470963
"Madhya_Pradesh",2037,"Base","oper_res",114.553523393758
"Madhya_Pradesh",2038,"Base","oper_res",116.097152049866
"Madhya_Pradesh",2039,"Base","oper_res",127.234639333851
"Madhya_Pradesh",2040,"Base","oper_res",129.356353372653
"Madhya_Pradesh",2041,"Base","oper_res",130.978208964332
"Madhya_Pradesh",2042,"Base","oper_res",128.61263376241
"Madhya_Pradesh",2043,"Base","oper_res",127.635804829027
"Madhya_Pradesh",2044,"Base","oper_res",127.856788288786
"Madhya_Pradesh",2045,"Base","oper_res",125.626256160398
"Madhya_Pradesh",2046,"Base","oper_res",124.922197376138
"Madhya_Pradesh",2047,"Base","oper_res",132.454679516065
"Maharashtra",2017,"Base","oper_res",180.796979495834
"Maharashtra",2018,"Base","oper_res",179.025044621128
"Maharashtra",2019,"Base","oper_res",170.655317445316
"Maharashtra",2020,"Base","oper_res",166.517654513372
"Maharashtra",2021,"Base","oper_res",161.263089183284
"Maharashtra",2022,"Base","oper_res",164.054123109804
"Maharashtra",2023,"Base","oper_res",175.770141267685
"Maharashtra",2024,"Base","oper_res",172.261680469284
"Maharashtra",2025,"Base","oper_res",174.678003036572
"Maharashtra",2026,"Base","oper_res",176.246765375454
"Maharashtra",2027,"Base","oper_res",173.067523056127
"Maharashtra",2028,"Base","oper_res",187.550302334084
"Maharashtra",2029,"Base","oper_res",166.845424843077
"Maharashtra",2030,"Base","oper_res",163.917980917875
"Maharashtra",2031,"Base","oper_res",161.12755543914
"Maharashtra",2032,"Base","oper_res",154.266998191906
"Maharashtra",2033,"Base","oper_res",179.1468309743
"Maharashtra",2034,"Base","oper_res",193.911985237756
"Maharashtra",2035,"Base","oper_res",206.321997483108
"Maharashtra",2036,"Base","oper_res",216.256441679282
"Maharashtra",2037,"Base","oper_res",216.536967055251
"Maharashtra",2038,"Base","oper_res",217.778545218323
"Maharashtra",2039,"Base","oper_res",236.134358196993
"Maharashtra",2040,"Base","oper_res",238.79150112069
"Maharashtra",2041,"Base","oper_res",242.325175725388
"Maharashtra",2042,"Base","oper_res",238.131458847837
"Maharashtra",2043,"Base","oper_res",236.66546245151
"Maharashtra",2044,"Base","oper_res",236.532040331689
"Maharashtra",2045,"Base","oper_res",232.519620857642
"Maharashtra",2046,"Base","oper_res",230.573646855903
"Maharashtra",2047,"Base","oper_res",243.781157445902
"Manipur",2017,"Base","oper_res",1.69721830198693
"Manipur",2018,"Base","oper_res",1.78608316628114
"Manipur",2019,"Base","oper_res",1.79547011779703
"Manipur",2020,"Base","oper_res",1.80327935979443
"Manipur",2021,"Base","oper_res",1.80242020320775
"Manipur",2022,"Base","oper_res",1.89918743098349
"Manipur",2023,"Base","oper_res",2.13369495414923
"Manipur",2024,"Base","oper_res",2.17887438741669
"Manipur",2025,"Base","oper_res",2.29738687926991
"Manipur",2026,"Base","oper_res",2.40770801832213
"Manipur",2027,"Base","oper_res",2.43361375690345
"Manipur",2028,"Base","oper_res",2.70797162624096
"Manipur",2029,"Base","oper_res",2.43415731810526
"Manipur",2030,"Base","oper_res",2.43879094704057
"Manipur",2031,"Base","oper_res",2.43682290277268
"Manipur",2032,"Base","oper_res",2.36514098422872
"Manipur",2033,"Base","oper_res",2.81164006143426
"Manipur",2034,"Base","oper_res",3.05205074302692
"Manipur",2035,"Base","oper_res",3.30223328896828
"Manipur",2036,"Base","oper_res",3.51496820289164
"Manipur",2037,"Base","oper_res",3.56656306820028
"Manipur",2038,"Base","oper_res",3.63806469797041
"Manipur",2039,"Base","oper_res",4.00074171131128
"Manipur",2040,"Base","oper_res",4.08630106364535
"Manipur",2041,"Base","oper_res",4.20697845551741
"Manipur",2042,"Base","oper_res",4.17499680853329
"Manipur",2043,"Base","oper_res",4.18783781354649
"Manipur",2044,"Base","oper_res",4.23093453603738
"Manipur",2045,"Base","oper_res",4.18843910242856
"Manipur",2046,"Base","oper_res",4.18386155136717
"Manipur",2047,"Base","oper_res",4.42529274982292
"Meghalaya",2017,"Base","oper_res",2.60020354804047
"Meghalaya",2018,"Base","oper_res",2.53404333643803
"Meghalaya",2019,"Base","oper_res",2.42915098664971
"Meghalaya",2020,"Base","oper_res",2.32374723780022
"Meghalaya",2021,"Base","oper_res",2.21475784553567
"Meghalaya",2022,"Base","oper_res",2.22477204316906
"Meghalaya",2023,"Base","oper_res",2.37381015605854
"Meghalaya",2024,"Base","oper_res",2.31219576382063
"Meghalaya",2025,"Base","oper_res",2.32690504735967
"Meghalaya",2026,"Base","oper_res",2.33096255693278
"Meghalaya",2027,"Base","oper_res",2.2531188575503
"Meghalaya",2028,"Base","oper_res",2.42944306106325
"Meghalaya",2029,"Base","oper_res",2.10419489133568
"Meghalaya",2030,"Base","oper_res",2.03920575620311
"Meghalaya",2031,"Base","oper_res",1.97834801414422
"Meghalaya",2032,"Base","oper_res",1.87404444195147
"Meghalaya",2033,"Base","oper_res",2.18058250013511
"Meghalaya",2034,"Base","oper_res",2.31747916905693
"Meghalaya",2035,"Base","oper_res",2.4555715096262
"Meghalaya",2036,"Base","oper_res",2.54869635379322
"Meghalaya",2037,"Base","oper_res",2.53707030219448
"Meghalaya",2038,"Base","oper_res",2.54485715628538
"Meghalaya",2039,"Base","oper_res",2.743109764617
"Meghalaya",2040,"Base","oper_res",2.77082221175362
"Meghalaya",2041,"Base","oper_res",2.80099039481219
"Meghalaya",2042,"Base","oper_res",2.73374807254066
"Meghalaya",2043,"Base","oper_res",2.70337181725791
"Meghalaya",2044,"Base","oper_res",2.69683693413679
"Meghalaya",2045,"Base","oper_res",2.64349638963909
"Meghalaya",2046,"Base","oper_res",2.61906683018511
"Meghalaya",2047,"Base","oper_res",2.78642501660508
"Mizoram",2017,"Base","oper_res",0.748455024394551
"Mizoram",2018,"Base","oper_res",0.760816983484483
"Mizoram",2019,"Base","oper_res",0.745341680114027
"Mizoram",2020,"Base","oper_res",0.746132715184883
"Mizoram",2021,"Base","oper_res",0.741056647903802
"Mizoram",2022,"Base","oper_res",0.773695588825456
"Mizoram",2023,"Base","oper_res",0.855835408614759
"Mizoram",2024,"Base","oper_res",0.859244859013332
"Mizoram",2025,"Base","oper_res",0.890377209019939
"Mizoram",2026,"Base","oper_res",0.942992693642514
"Mizoram",2027,"Base","oper_res",0.946540115817418
"Mizoram",2028,"Base","oper_res",1.04957029532409
"Mizoram",2029,"Base","oper_res",0.942619724586884
"Mizoram",2030,"Base","oper_res",0.941513080629642
"Mizoram",2031,"Base","oper_res",0.938785986096436
"Mizoram",2032,"Base","oper_res",0.90807989109985
"Mizoram",2033,"Base","oper_res",1.06616262583734
"Mizoram",2034,"Base","oper_res",1.15104601409038
"Mizoram",2035,"Base","oper_res",1.23444273486523
"Mizoram",2036,"Base","oper_res",1.30430779027209
"Mizoram",2037,"Base","oper_res",1.3173400563196
"Mizoram",2038,"Base","oper_res",1.33495505876841
"Mizoram",2039,"Base","oper_res",1.45230874046555
"Mizoram",2040,"Base","oper_res",1.47758536844437
"Mizoram",2041,"Base","oper_res",1.51537932865849
"Mizoram",2042,"Base","oper_res",1.49920148451138
"Mizoram",2043,"Base","oper_res",1.5011455026773
"Mizoram",2044,"Base","oper_res",1.51132158392378
"Mizoram",2045,"Base","oper_res",1.4960929271012
"Mizoram",2046,"Base","oper_res",1.49203831921184
"Mizoram",2047,"Base","oper_res",1.58669250169431
"Nagaland",2017,"Base","oper_res",1.02678901030244
"Nagaland",2018,"Base","oper_res",1.03489976183136
"Nagaland",2019,"Base","oper_res",0.998898268870804
"Nagaland",2020,"Base","oper_res",0.987266154874473
"Nagaland",2021,"Base","oper_res",0.966352175106595
"Nagaland",2022,"Base","oper_res",0.992222938105701
"Nagaland",2023,"Base","oper_res",1.07621864928196
"Nagaland",2024,"Base","oper_res",1.06288749611913
"Nagaland",2025,"Base","oper_res",1.08543278816375
"Nagaland",2026,"Base","oper_res",1.09678820055648
"Nagaland",2027,"Base","oper_res",1.06460417848418
"Nagaland",2028,"Base","oper_res",1.14651827511627
"Nagaland",2029,"Base","oper_res",1.00586833658433
"Nagaland",2030,"Base","oper_res",0.980522932433241
"Nagaland",2031,"Base","oper_res",0.955696971357059
"Nagaland",2032,"Base","oper_res",0.908284900666525
"Nagaland",2033,"Base","oper_res",1.04630200483926
"Nagaland",2034,"Base","oper_res",1.11323208056833
"Nagaland",2035,"Base","oper_res",1.1760937317789
"Nagaland",2036,"Base","oper_res",1.22486623462407
"Nagaland",2037,"Base","oper_res",1.22051021424607
"Nagaland",2038,"Base","oper_res",1.22217150040262
"Nagaland",2039,"Base","oper_res",1.31421550675701
"Nagaland",2040,"Base","oper_res",1.32368765352771
"Nagaland",2041,"Base","oper_res",1.34040732503428
"Nagaland",2042,"Base","oper_res",1.31334028526338
"Nagaland",2043,"Base","oper_res",1.30231440278535
"Nagaland",2044,"Base","oper_res",1.29857129670401
"Nagaland",2045,"Base","oper_res",1.27535952079796
"Nagaland",2046,"Base","oper_res",1.26203119895765
"Nagaland",2047,"Base","oper_res",1.33773877743832
"Odisha",2017,"Base","oper_res",32.5152157324523
"Odisha",2018,"Base","oper_res",32.3852003453526
"Odisha",2019,"Base","oper_res",30.5559075627107
"Odisha",2020,"Base","oper_res",29.1762577705123
"Odisha",2021,"Base","oper_res",27.616519426349
"Odisha",2022,"Base","oper_res",27.5430104400302
"Odisha",2023,"Base","oper_res",28.8935144557928
"Odisha",2024,"Base","oper_res",27.5928392479333
"Odisha",2025,"Base","oper_res",27.3116551625167
"Odisha",2026,"Base","oper_res",26.8460002478814
"Odisha",2027,"Base","oper_res",25.8589685724038
"Odisha",2028,"Base","oper_res",27.6068541394657
"Odisha",2029,"Base","oper_res",24.0929393175086
"Odisha",2030,"Base","oper_res",23.327586761536
"Odisha",2031,"Base","oper_res",22.5833101231442
"Odisha",2032,"Base","oper_res",21.4934950632761
"Odisha",2033,"Base","oper_res",24.7503064523524
"Odisha",2034,"Base","oper_res",26.4265534567757
"Odisha",2035,"Base","oper_res",27.9796073410414
"Odisha",2036,"Base","oper_res",29.1942676859959
"Odisha",2037,"Base","oper_res",29.1581198398652
"Odisha",2038,"Base","oper_res",29.1773895474374
"Odisha",2039,"Base","oper_res",31.4287338781284
"Odisha",2040,"Base","oper_res",31.7097019033871
"Odisha",2041,"Base","oper_res",32.1375019594978
"Odisha",2042,"Base","oper_res",31.4771066294396
"Odisha",2043,"Base","oper_res",31.1577745143742
"Odisha",2044,"Base","oper_res",31.0844589760075
"Odisha",2045,"Base","oper_res",30.4782741154057
"Odisha",2046,"Base","oper_res",30.1498429458166
"Odisha",2047,"Base","oper_res",32.1924104359602
"Puducherry",2017,"Base","oper_res",3.65634292823037
"Puducherry",2018,"Base","oper_res",3.57919736895536
"Puducherry",2019,"Base","oper_res",3.37282417154746
"Puducherry",2020,"Base","oper_res",3.25488283299149
"Puducherry",2021,"Base","oper_res",3.11457973349933
"Puducherry",2022,"Base","oper_res",3.12652526882452
"Puducherry",2023,"Base","oper_res",3.29449010532721
"Puducherry",2024,"Base","oper_res",3.16788371073258
"Puducherry",2025,"Base","oper_res",3.15822052102001
"Puducherry",2026,"Base","oper_res",3.12723903134748
"Puducherry",2027,"Base","oper_res",3.0517822794543
"Puducherry",2028,"Base","oper_res",3.28241811158566
"Puducherry",2029,"Base","oper_res",2.90757445263201
"Puducherry",2030,"Base","oper_res",2.84474708857538
"Puducherry",2031,"Base","oper_res",2.78233307923736
"Puducherry",2032,"Base","oper_res",2.67741682120156
"Puducherry",2033,"Base","oper_res",3.09187010795941
"Puducherry",2034,"Base","oper_res",3.33765753691788
"Puducherry",2035,"Base","oper_res",3.55159951248984
"Puducherry",2036,"Base","oper_res",3.73605949498121
"Puducherry",2037,"Base","oper_res",3.75540240272676
"Puducherry",2038,"Base","oper_res",3.77279210938471
"Puducherry",2039,"Base","oper_res",4.07603791367791
"Puducherry",2040,"Base","oper_res",4.12606608451453
"Puducherry",2041,"Base","oper_res",4.21065158753431
"Puducherry",2042,"Base","oper_res",4.14874815618388
"Puducherry",2043,"Base","oper_res",4.13552223481661
"Puducherry",2044,"Base","oper_res",4.14086534368379
"Puducherry",2045,"Base","oper_res",4.07938117091003
"Puducherry",2046,"Base","oper_res",4.04757539835568
"Puducherry",2047,"Base","oper_res",4.30896567046231
"Punjab",2017,"Base","oper_res",66.5800722593129
"Punjab",2018,"Base","oper_res",66.3176911925546
"Punjab",2019,"Base","oper_res",64.1832698375883
"Punjab",2020,"Base","oper_res",63.2622714811311
"Punjab",2021,"Base","oper_res",61.566802408912
"Punjab",2022,"Base","oper_res",62.870360449998
"Punjab",2023,"Base","oper_res",67.2534331157303
"Punjab",2024,"Base","oper_res",65.2474657603504
"Punjab",2025,"Base","oper_res",65.726579103884
"Punjab",2026,"Base","oper_res",65.7648444514496
"Punjab",2027,"Base","oper_res",64.8809192534189
"Punjab",2028,"Base","oper_res",69.1484055592613
"Punjab",2029,"Base","oper_res",62.1589751685824
"Punjab",2030,"Base","oper_res",61.1374523222346
"Punjab",2031,"Base","oper_res",59.9069304238708
"Punjab",2032,"Base","oper_res",57.8284835620371
"Punjab",2033,"Base","oper_res",65.712598307488
"Punjab",2034,"Base","oper_res",71.645838177314
"Punjab",2035,"Base","oper_res",76.2817027046056
"Punjab",2036,"Base","oper_res",80.9189029709807
"Punjab",2037,"Base","oper_res",81.4251390059935
"Punjab",2038,"Base","oper_res",81.6969437258835
"Punjab",2039,"Base","oper_res",88.3052711675216
"Punjab",2040,"Base","oper_res",89.3059622656199
"Punjab",2041,"Base","oper_res",91.9758854448324
"Punjab",2042,"Base","oper_res",90.7871291801459
"Punjab",2043,"Base","oper_res",90.5095627606935
"Punjab",2044,"Base","oper_res",90.846710310113
"Punjab",2045,"Base","oper_res",89.4352161264119
"Punjab",2046,"Base","oper_res",88.6673728715727
"Punjab",2047,"Base","oper_res",93.9570804151678
"Rajasthan",2017,"Base","oper_res",90.6452795713584
"Rajasthan",2018,"Base","oper_res",88.3802520387883
"Rajasthan",2019,"Base","oper_res",83.3893223372574
"Rajasthan",2020,"Base","oper_res",80.7259530687606
"Rajasthan",2021,"Base","oper_res",77.8114945975063
"Rajasthan",2022,"Base","oper_res",78.8726084397025
"Rajasthan",2023,"Base","oper_res",84.7691492833119
"Rajasthan",2024,"Base","oper_res",84.5850149404755
"Rajasthan",2025,"Base","oper_res",87.3737761874278
"Rajasthan",2026,"Base","oper_res",89.833503080059
"Rajasthan",2027,"Base","oper_res",89.0022278503172
"Rajasthan",2028,"Base","oper_res",97.3798833296814
"Rajasthan",2029,"Base","oper_res",86.9931301786349
"Rajasthan",2030,"Base","oper_res",85.9358044319379
"Rajasthan",2031,"Base","oper_res",84.9282570837068
"Rajasthan",2032,"Base","oper_res",82.1311200218057
"Rajasthan",2033,"Base","oper_res",96.5756394123678
"Rajasthan",2034,"Base","oper_res",105.292152293965
"Rajasthan",2035,"Base","oper_res",113.033444311826
"Rajasthan",2036,"Base","oper_res",119.197699346052
"Rajasthan",2037,"Base","oper_res",120.174741919251
"Rajasthan",2038,"Base","oper_res",121.66737076741
"Rajasthan",2039,"Base","oper_res",132.742638438982
"Rajasthan",2040,"Base","oper_res",135.238145588193
"Rajasthan",2041,"Base","oper_res",138.082850792636
"Rajasthan",2042,"Base","oper_res",136.105129019374
"Rajasthan",2043,"Base","oper_res",135.79669014439
"Rajasthan",2044,"Base","oper_res",136.418468122877
"Rajasthan",2045,"Base","oper_res",134.633305562927
"Rajasthan",2046,"Base","oper_res",134.139264298811
"Rajasthan",2047,"Base","oper_res",142.846105809971
"Sikkim",2017,"Base","oper_res",0.624128695576039
"Sikkim",2018,"Base","oper_res",0.618095012448292
"Sikkim",2019,"Base","oper_res",0.588227091455579
"Sikkim",2020,"Base","oper_res",0.569854016417828
"Sikkim",2021,"Base","oper_res",0.548422917809065
"Sikkim",2022,"Base","oper_res",0.555878024236317
"Sikkim",2023,"Base","oper_res",0.595825075437844
"Sikkim",2024,"Base","oper_res",0.582482261666205
"Sikkim",2025,"Base","oper_res",0.586680526826747
"Sikkim",2026,"Base","oper_res",0.590217052511532
"Sikkim",2027,"Base","oper_res",0.573834130440794
"Sikkim",2028,"Base","oper_res",0.621651596053908
"Sikkim",2029,"Base","oper_res",0.541620119911484
"Sikkim",2030,"Base","oper_res",0.527898713582798
"Sikkim",2031,"Base","oper_res",0.515192863898881
"Sikkim",2032,"Base","oper_res",0.487777395229565
"Sikkim",2033,"Base","oper_res",0.565384726630917
"Sikkim",2034,"Base","oper_res",0.594439925041458
"Sikkim",2035,"Base","oper_res",0.626784559446622
"Sikkim",2036,"Base","oper_res",0.650118343414497
"Sikkim",2037,"Base","oper_res",0.647150199271423
"Sikkim",2038,"Base","oper_res",0.645925814331903
"Sikkim",2039,"Base","oper_res",0.694008617383172
"Sikkim",2040,"Base","oper_res",0.698420572019091
"Sikkim",2041,"Base","oper_res",0.707613147794736
"Sikkim",2042,"Base","oper_res",0.690931915302246
"Sikkim",2043,"Base","oper_res",0.68444109457156
"Sikkim",2044,"Base","oper_res",0.682469583152181
"Sikkim",2045,"Base","oper_res",0.668713940236179
"Sikkim",2046,"Base","oper_res",0.661422560409446
"Sikkim",2047,"Base","oper_res",0.697746200349454
"Tamil_Nadu",2017,"Base","oper_res",130.872720607111
"Tamil_Nadu",2018,"Base","oper_res",129.455754904411
"Tamil_Nadu",2019,"Base","oper_res",123.423931609976
"Tamil_Nadu",2020,"Base","oper_res",120.473089232679
"Tamil_Nadu",2021,"Base","oper_res",116.385399439915
"Tamil_Nadu",2022,"Base","oper_res",118.619555199366
"Tamil_Nadu",2023,"Base","oper_res",127.116939722027
"Tamil_Nadu",2024,"Base","oper_res",124.570908540505
"Tamil_Nadu",2025,"Base","oper_res",126.308935331999
"Tamil_Nadu",2026,"Base","oper_res",127.439772198265
"Tamil_Nadu",2027,"Base","oper_res",124.251036573324
"Tamil_Nadu",2028,"Base","oper_res",133.652965884238
"Tamil_Nadu",2029,"Base","oper_res",118.310272341484
"Tamil_Nadu",2030,"Base","oper_res",115.576193212362
"Tamil_Nadu",2031,"Base","oper_res",112.978100883351
"Tamil_Nadu",2032,"Base","oper_res",108.713212590126
"Tamil_Nadu",2033,"Base","oper_res",125.510768585437
"Tamil_Nadu",2034,"Base","oper_res",135.589193527264
"Tamil_Nadu",2035,"Base","oper_res",144.169631683767
"Tamil_Nadu",2036,"Base","oper_res",151.283239848635
"Tamil_Nadu",2037,"Base","oper_res",151.945992138217
"Tamil_Nadu",2038,"Base","oper_res",152.464219339337
"Tamil_Nadu",2039,"Base","oper_res",164.308469472972
"Tamil_Nadu",2040,"Base","oper_res",166.277531351187
"Tamil_Nadu",2041,"Base","oper_res",169.590753222981
"Tamil_Nadu",2042,"Base","oper_res",166.89481286039
"Tamil_Nadu",2043,"Base","oper_res",166.290516905438
"Tamil_Nadu",2044,"Base","oper_res",166.420930760883
"Tamil_Nadu",2045,"Base","oper_res",163.963756605751
"Tamil_Nadu",2046,"Base","oper_res",162.667119050165
"Tamil_Nadu",2047,"Base","oper_res",173.179567666167
"Telangana",2017,"Base","oper_res",71.9362825493589
"Telangana",2018,"Base","oper_res",74.9490541736872
"Telangana",2019,"Base","oper_res",75.2432169445297
"Telangana",2020,"Base","oper_res",74.8459973955476
"Telangana",2021,"Base","oper_res",72.2652705441007
"Telangana",2022,"Base","oper_res",72.7099781295579
"Telangana",2023,"Base","oper_res",76.9607217517922
"Telangana",2024,"Base","oper_res",74.3321912778997
"Telangana",2025,"Base","oper_res",74.3023825852658
"Telangana",2026,"Base","oper_res",73.8673950690595
"Telangana",2027,"Base","oper_res",72.4019222577054
"Telangana",2028,"Base","oper_res",78.2851418335494
"Telangana",2029,"Base","oper_res",69.5629627000935
"Telangana",2030,"Base","oper_res",68.1025808807748
"Telangana",2031,"Base","oper_res",66.7770144326929
"Telangana",2032,"Base","oper_res",64.6269984309164
"Telangana",2033,"Base","oper_res",75.5520918455081
"Telangana",2034,"Base","oper_res",82.4892082627815
"Telangana",2035,"Base","oper_res",88.458260994195
"Telangana",2036,"Base","oper_res",93.2250532410676
"Telangana",2037,"Base","oper_res",93.9785141315749
"Telangana",2038,"Base","oper_res",94.9342326376146
"Telangana",2039,"Base","oper_res",103.303321326672
"Telangana",2040,"Base","oper_res",105.140406332236
"Telangana",2041,"Base","oper_res",107.404149804158
"Telangana",2042,"Base","oper_res",105.868583915962
"Telangana",2043,"Base","oper_res",105.593151827274
"Telangana",2044,"Base","oper_res",106.025589296756
"Telangana",2045,"Base","oper_res",104.643608475737
"Telangana",2046,"Base","oper_res",104.150537001847
"Telangana",2047,"Base","oper_res",111.071987362371
"Tripura",2017,"Base","oper_res",1.58047473685005
"Tripura",2018,"Base","oper_res",1.56719641812307
"Tripura",2019,"Base","oper_res",1.49205618455373
"Tripura",2020,"Base","oper_res",1.44600406680275
"Tripura",2021,"Base","oper_res",1.38673558610726
"Tripura",2022,"Base","oper_res",1.39714889978246
"Tripura",2023,"Base","oper_res",1.49386127977407
"Tripura",2024,"Base","oper_res",1.43675329521945
"Tripura",2025,"Base","oper_res",1.43694013107888
"Tripura",2026,"Base","oper_res",1.42100499753505
"Tripura",2027,"Base","oper_res",1.38113298472594
"Tripura",2028,"Base","oper_res",1.4887016578338
"Tripura",2029,"Base","oper_res",1.30357073988061
"Tripura",2030,"Base","oper_res",1.27301771974774
"Tripura",2031,"Base","oper_res",1.23843184981411
"Tripura",2032,"Base","oper_res",1.18392450962137
"Tripura",2033,"Base","oper_res",1.37115867123061
"Tripura",2034,"Base","oper_res",1.46022792913217
"Tripura",2035,"Base","oper_res",1.55533716465927
"Tripura",2036,"Base","oper_res",1.63653798509887
"Tripura",2037,"Base","oper_res",1.64613204565643
"Tripura",2038,"Base","oper_res",1.65712467652352
"Tripura",2039,"Base","oper_res",1.79501730123421
"Tripura",2040,"Base","oper_res",1.82083118400513
"Tripura",2041,"Base","oper_res",1.85754541429764
"Tripura",2042,"Base","oper_res",1.83282050614459
"Tripura",2043,"Base","oper_res",1.82186087043722
"Tripura",2044,"Base","oper_res",1.82899949917274
"Tripura",2045,"Base","oper_res",1.80034267018592
"Tripura",2046,"Base","oper_res",1.78825319298191
"Tripura",2047,"Base","oper_res",1.91849843773403
"Uttar_Pradesh",2017,"Base","oper_res",135.483608843486
"Uttar_Pradesh",2018,"Base","oper_res",136.655992100847
"Uttar_Pradesh",2019,"Base","oper_res",132.318730110829
"Uttar_Pradesh",2020,"Base","oper_res",131.189898821895
"Uttar_Pradesh",2021,"Base","oper_res",128.82596601411
"Uttar_Pradesh",2022,"Base","oper_res",131.549865768298
"Uttar_Pradesh",2023,"Base","oper_res",140.51817477453
"Uttar_Pradesh",2024,"Base","oper_res",136.65256545062
"Uttar_Pradesh",2025,"Base","oper_res",137.732467980187
"Uttar_Pradesh",2026,"Base","oper_res",137.773445055027
"Uttar_Pradesh",2027,"Base","oper_res",134.128822036504
"Uttar_Pradesh",2028,"Base","oper_res",143.978778903622
"Uttar_Pradesh",2029,"Base","oper_res",127.423444762467
"Uttar_Pradesh",2030,"Base","oper_res",124.354367058501
"Uttar_Pradesh",2031,"Base","oper_res",121.315652250001
"Uttar_Pradesh",2032,"Base","oper_res",117.059665947398
"Uttar_Pradesh",2033,"Base","oper_res",135.839727858369
"Uttar_Pradesh",2034,"Base","oper_res",147.735959801735
"Uttar_Pradesh",2035,"Base","oper_res",157.926563148611
"Uttar_Pradesh",2036,"Base","oper_res",166.422303456257
"Uttar_Pradesh",2037,"Base","oper_res",167.45930365097
"Uttar_Pradesh",2038,"Base","oper_res",168.851626816846
"Uttar_Pradesh",2039,"Base","oper_res",183.26832709479
"Uttar_Pradesh",2040,"Base","oper_res",186.181353136278
"Uttar_Pradesh",2041,"Base","oper_res",189.936053284828
"Uttar_Pradesh",2042,"Base","oper_res",187.076198111939
"Uttar_Pradesh",2043,"Base","oper_res",186.255491407936
"Uttar_Pradesh",2044,"Base","oper_res",186.718090331705
"Uttar_Pradesh",2045,"Base","oper_res",183.998970226354
"Uttar_Pradesh",2046,"Base","oper_res",182.871484902628
"Uttar_Pradesh",2047,"Base","oper_res",195.783758639237
"Uttarakhand",2017,"Base","oper_res",17.4416438255856
"Uttarakhand",2018,"Base","oper_res",17.6410473052945
"Uttarakhand",2019,"Base","oper_res",17.0489183533119
"Uttarakhand",2020,"Base","oper_res",16.8682006058915
"Uttarakhand",2021,"Base","oper_res",16.583115397898
"Uttarakhand",2022,"Base","oper_res",17.132299403038
"Uttarakhand",2023,"Base","oper_res",18.4950656024058
"Uttarakhand",2024,"Base","oper_res",18.2698252566733
"Uttarakhand",2025,"Base","oper_res",18.6223613307523
"Uttarakhand",2026,"Base","oper_res",18.8571971236236
"Uttarakhand",2027,"Base","oper_res",18.3986215523457
"Uttarakhand",2028,"Base","oper_res",20.0357646098132
"Uttarakhand",2029,"Base","oper_res",17.7266006902909
"Uttarakhand",2030,"Base","oper_res",17.3594373431895
"Uttarakhand",2031,"Base","oper_res",17.0426604166665
"Uttarakhand",2032,"Base","oper_res",16.3041011830597
"Uttarakhand",2033,"Base","oper_res",18.7975861655891
"Uttarakhand",2034,"Base","oper_res",20.0566409447964
"Uttarakhand",2035,"Base","oper_res",21.1644818348025
"Uttarakhand",2036,"Base","oper_res",21.9683552125336
"Uttarakhand",2037,"Base","oper_res",21.9606491219411
"Uttarakhand",2038,"Base","oper_res",21.8959300806262
"Uttarakhand",2039,"Base","oper_res",23.3801767039697
"Uttarakhand",2040,"Base","oper_res",23.5918770738747
"Uttarakhand",2041,"Base","oper_res",23.9024186335043
"Uttarakhand",2042,"Base","oper_res",23.4119515710254
"Uttarakhand",2043,"Base","oper_res",23.2675782408224
"Uttarakhand",2044,"Base","oper_res",23.1860819632619
"Uttarakhand",2045,"Base","oper_res",22.8247574625622
"Uttarakhand",2046,"Base","oper_res",22.6027029916535
"Uttarakhand",2047,"Base","oper_res",24.163175715874
"West_Bengal",2017,"Base","oper_res",69.6109207889295
"West_Bengal",2018,"Base","oper_res",68.2157468944252
"West_Bengal",2019,"Base","oper_res",64.4895988249348
"West_Bengal",2020,"Base","oper_res",62.3303344790499
"West_Bengal",2021,"Base","oper_res",59.6105385831638
"West_Bengal",2022,"Base","oper_res",60.0038623816978
"West_Bengal",2023,"Base","oper_res",63.7464641891163
"West_Bengal",2024,"Base","oper_res",61.495104930846
"West_Bengal",2025,"Base","oper_res",61.6430628253834
"West_Bengal",2026,"Base","oper_res",61.3564987273276
"West_Bengal",2027,"Base","oper_res",59.8211328054028
"West_Bengal",2028,"Base","oper_res",64.4213569143838
"West_Bengal",2029,"Base","oper_res",56.9541425131688
"West_Bengal",2030,"Base","oper_res",55.7577574560636
"West_Bengal",2031,"Base","oper_res",54.4466554878486
"West_Bengal",2032,"Base","oper_res",52.319861201287
"West_Bengal",2033,"Base","oper_res",60.5567018573009
"West_Bengal",2034,"Base","oper_res",65.2674711549563
