Year 1 hourly electric load (kWh),Year 1 hourly sales/purchases without sytem ($),Hourly energy charge TOU period,Hourly demand charge TOU period,Hourly Energy (kWh)
1509.48,-138.148,2,1,0.544394
1517.35,-138.868,2,1,0.434392
1520.39,-139.146,2,1,0.229608
1562.44,-142.994,2,1,0.00423056
1449.4,-132.649,2,1,0
1236.69,-113.182,2,1,0
1186.26,-108.566,2,1,0
1021.67,-93.5028,2,1,0
984.561,-71.4004,1,1,0
349.356,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
629.227,-45.6315,1,1,2.03E-05
701.641,-50.883,1,1,0.154194
1333.69,-122.059,2,1,0.347669
1416.06,-129.598,2,1,0.487453
1394.31,-127.607,2,1,0.626397
1417.6,-129.738,2,1,0.615341
1391.95,-127.391,2,1,0.646443
1464.32,-134.014,2,1,0.567623
1476.65,-135.143,2,1,0.42434
1482.34,-135.664,2,1,0.22325
1530.34,-140.056,2,1,0.00381748
1432.28,-131.082,2,1,0
1231.51,-112.708,2,1,0
1186.85,-108.621,2,1,0
1025.03,-93.8108,2,1,0
992.453,-71.9727,1,1,0
349.356,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
721.085,-52.2931,1,1,0.000636682
704.697,-51.1046,1,1,0.200022
1367.26,-125.132,2,1,0.40883
1435.66,-131.391,2,1,0.553267
1422.43,-130.181,2,1,0.641325
1472.38,-134.752,2,1,0.678243
1450.55,-132.754,2,1,0.661606
1519.11,-139.029,2,1,0.590118
1527.93,-139.837,2,1,0.45182
1524.55,-139.527,2,1,0.249488
1558.85,-142.666,2,1,0.011291
1457.4,-133.381,2,1,0
1257.4,-115.077,2,1,0
1220.13,-111.667,2,1,0
1069.07,-97.8409,2,1,0
1026.47,-74.4396,1,1,0
349.356,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
795.227,-57.6699,1,1,0.000825133
806.162,-58.4629,1,1,0.180613
1443.89,-132.145,2,1,0.40965
1461.54,-133.76,2,1,0.545256
1442.67,-132.034,2,1,0.641474
1473.33,-134.839,2,1,0.668981
1441.03,-131.883,2,1,0.647998
1509.34,-138.135,2,1,0.585104
1513.45,-138.511,2,1,0.455589
1512.07,-138.385,2,1,0.257362
1556.11,-142.415,2,1,0.0135525
1460.84,-133.696,2,1,0
1271.11,-116.332,2,1,0
1234.99,-113.026,2,1,0
1074.59,-98.346,2,1,0
1042.99,-75.6379,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
831.621,-60.3092,1,1,4.69E-05
915.139,-66.3659,1,1,0.169791
1493.48,-108.307,1,1,0.379661
1483.11,-107.555,1,1,0.534294
1473.56,-106.862,1,1,0.599711
1490.13,-108.064,1,1,0.602343
1441.39,-104.53,1,1,0.565528
1500.29,-108.801,1,1,0.505171
1507.25,-109.306,1,1,0.38495
1509.85,-109.494,1,1,0.174996
1555.71,-112.82,1,1,0.00183504
1470.55,-106.644,1,1,0
1282.89,-93.035,1,1,0
1252.69,-90.8448,1,1,0
1100.3,-79.7936,1,1,0
1077.46,-78.1371,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
274.597,-19.9137,1,1,0
981.614,-71.1866,1,1,0
968.362,-70.2256,1,1,0.0113018
1232.91,-89.4105,1,1,0.128581
1197.81,-86.8653,1,1,0.321019
1148.36,-83.279,1,1,0.406912
1152.49,-83.5783,1,1,0.295331
1165.18,-84.4986,1,1,0.301183
1161.65,-84.243,1,1,0.230394
904.523,-65.596,1,1,0.200702
930.13,-67.4531,1,1,0.0676898
987.031,-71.5795,1,1,0.000347144
959.934,-69.6144,1,1,0
347.929,-25.2318,1,1,0
323.485,-23.4591,1,1,0
323.485,-23.4591,1,1,0
299.041,-21.6865,1,1,0
274.595,-19.9137,1,1,0
250.151,-18.141,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.459,1,1,0.000254356
296.666,-21.5142,1,1,0.184693
296.666,-27.1509,2,1,0.398015
533.863,-48.8591,2,1,0.559626
661.934,-60.5802,2,1,0.583414
664.595,-60.8237,2,1,0.650227
708.553,-64.8468,2,1,0.625538
668.679,-61.1975,2,1,0.504187
722.823,-66.1528,2,1,0.221265
670.825,-61.3939,2,1,0.152515
768.052,-70.2921,2,1,0.000549962
430.988,-39.444,2,1,0
347.928,-31.8424,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
601.547,-43.6242,1,1,0
706.291,-51.2202,1,1,0.0460376
1410.11,-129.053,2,1,0.152682
1488.41,-136.219,2,1,0.307332
1471.79,-134.698,2,1,0.298319
1500.56,-137.332,2,1,0.420242
1467.96,-134.347,2,1,0.338509
1530.35,-140.057,2,1,0.43698
1540.2,-140.959,2,1,0.207463
1542.54,-141.173,2,1,0.143016
1592.84,-145.777,2,1,0.00140996
1500.02,-137.281,2,1,0
1289.39,-118.005,2,1,0
1248.97,-114.306,2,1,0
1080.61,-98.8977,2,1,0
1041.41,-75.5228,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
722.136,-52.3693,1,1,0
772.821,-56.045,1,1,0.131219
1445.31,-132.275,2,1,0.327445
1482.07,-135.639,2,1,0.489253
1468.9,-134.434,2,1,0.509596
1507.9,-138.003,2,1,0.659917
1477.71,-135.24,2,1,0.636998
1541.85,-141.11,2,1,0.566689
1539.72,-140.915,2,1,0.426978
1538.11,-140.768,2,1,0.221211
1590.1,-145.526,2,1,0.00428536
1495.2,-136.841,2,1,0
1276.38,-116.815,2,1,0
1232.54,-112.803,2,1,0
1066.49,-97.6052,2,1,0
1036.65,-75.1778,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
596.716,-43.2739,1,1,0
678.153,-49.1797,1,1,0.0365349
1352.52,-123.782,2,1,0.213365
1469.45,-134.484,2,1,0.397593
1448.6,-132.576,2,1,0.507151
1467.91,-134.343,2,1,0.52522
1418.17,-129.791,2,1,0.564884
1485.18,-135.923,2,1,0.512523
1478.7,-135.331,2,1,0.373225
1465.65,-134.136,2,1,0.193221
1496.38,-136.949,2,1,0.000928907
1390.64,-127.271,2,1,0
1168.62,-106.952,2,1,0
1128.17,-103.251,2,1,0
964.137,-88.2378,2,1,0
910.863,-66.0558,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.459,1,1,0
305.21,-22.1338,1,1,0.00800494
296.666,-27.1509,2,1,0.302958
374.416,-34.2665,2,1,0.451166
530.658,-48.5658,2,1,0.565329
519.869,-47.5784,2,1,0.586417
578.672,-52.9601,2,1,0.590762
537.781,-49.2178,2,1,0.504513
590.52,-54.0444,2,1,0.395904
546.374,-50.0041,2,1,0.200203
642.966,-58.8443,2,1,0.00142716
585.406,-53.5764,2,1,0
347.928,-31.8424,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
287.77,-20.869,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
430.897,-31.2487,1,1,0
510.98,-37.0563,1,1,0.0510367
1152.66,-83.591,1,1,0.28689
1290.32,-93.574,1,1,0.361985
1335.63,-96.8596,1,1,0.517113
1349.3,-97.8509,1,1,0.604412
1315.28,-95.3842,1,1,0.582355
1389.24,-100.747,1,1,0.533082
1405.15,-101.901,1,1,0.40859
1409.61,-102.225,1,1,0.238313
1452.23,-105.316,1,1,0.00764343
1356.34,-98.3621,1,1,0
1147.33,-83.2043,1,1,0
1080.31,-78.3441,1,1,0
849.743,-61.6233,1,1,0
760.381,-55.1429,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
274.597,-19.9138,1,1,0
430.666,-31.2319,1,1,0
450.405,-32.6634,1,1,0.00343118
695.439,-50.4333,1,1,0.0399515
829.74,-60.1727,1,1,0.157244
929.328,-67.3949,1,1,0.391907
957.855,-69.4637,1,1,0.627893
969.982,-70.3431,1,1,0.636049
980.572,-71.1111,1,1,0.565379
742.329,-53.8337,1,1,0.435475
741.006,-53.7377,1,1,0.24029
778.938,-56.4886,1,1,0.00784818
773.803,-56.1162,1,1,0
347.929,-25.2318,1,1,0
323.485,-23.4591,1,1,0
323.485,-23.4591,1,1,0
299.042,-21.6865,1,1,0
274.595,-19.9137,1,1,0
250.151,-18.141,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.459,1,1,0
305.21,-22.1338,1,1,0.0149507
296.666,-27.1509,2,1,0.149648
316.065,-28.9262,2,1,0.262149
424.5,-38.8502,2,1,0.386911
574.562,-52.5839,2,1,0.399826
543.11,-49.7054,2,1,0.389824
613.805,-56.1754,2,1,0.295124
570.954,-52.2537,2,1,0.206391
633.375,-57.9665,2,1,0.128188
600.586,-54.9657,2,1,0.000142761
571.578,-52.3108,2,1,0
347.928,-31.8424,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
442.716,-32.1058,1,1,0
511.028,-37.0598,1,1,0.00751842
1126.73,-103.118,2,1,0.120965
1295,-118.519,2,1,0.123978
1370.68,-125.445,2,1,0.266827
1394.65,-127.639,2,1,0.594311
1364.73,-124.9,2,1,0.551035
1426.32,-130.537,2,1,0.526119
1433.92,-131.233,2,1,0.379096
1440.18,-131.805,2,1,0.208793
1482.56,-135.684,2,1,0.00621328
1387.28,-126.964,2,1,0
1172.38,-107.296,2,1,0
1135.42,-103.914,2,1,0
933.554,-85.4389,2,1,0
863.18,-62.5978,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
430.467,-31.2175,1,1,0
510.997,-37.0575,1,1,0.035635
1210.25,-110.762,2,1,0.177559
1390.92,-127.297,2,1,0.337957
1387.18,-126.955,2,1,0.456472
1422.17,-130.157,2,1,0.475846
1395.84,-127.747,2,1,0.396645
1460.39,-133.655,2,1,0.224494
1473.81,-134.883,2,1,0.206281
1477.5,-135.221,2,1,0.0400363
1523.08,-139.392,2,1,1.45E-05
1430.7,-130.938,2,1,0
1213.27,-111.038,2,1,0
1169.97,-107.076,2,1,0
1005.07,-91.9844,2,1,0
973.908,-70.6278,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
431.18,-31.2691,1,1,0
602.791,-43.7144,1,1,0.0149409
1263.29,-115.617,2,1,0.266502
1329.29,-121.657,2,1,0.514494
1352.78,-123.806,2,1,0.582565
1369.88,-125.372,2,1,0.614374
1332.17,-121.92,2,1,0.632773
1410,-129.043,2,1,0.572679
1434.49,-131.285,2,1,0.436583
1446.7,-132.402,2,1,0.235074
1490.42,-136.404,2,1,0.00306515
1387.56,-126.99,2,1,0
1165.97,-106.709,2,1,0
1124.85,-102.947,2,1,0
898.871,-82.2647,2,1,0
785.41,-56.9579,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
431.396,-31.2848,1,1,0
510.993,-37.0572,1,1,0.00671661
1050.59,-96.1499,2,1,0.164335
1141.86,-104.503,2,1,0.298526
1242.44,-113.708,2,1,0.286329
1343.53,-122.96,2,1,0.427886
1320.67,-120.868,2,1,0.520513
1393.88,-127.568,2,1,0.486841
1404.9,-128.577,2,1,0.363372
1409.28,-128.977,2,1,0.196062
1453.38,-133.013,2,1,0.00426494
1354.6,-123.973,2,1,0
1141.17,-104.44,2,1,0
1094.89,-100.204,2,1,0
822.486,-75.2739,2,1,0
704.933,-51.1217,1,1,0
349.357,-25.3353,1,1,0
299.992,-18163,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
431.401,-31.2852,1,1,0
511.004,-37.058,1,1,0.00192823
1050.59,-76.189,1,1,0.0968125
1094.67,-79.3855,1,1,0.342738
1265.47,-91.772,1,1,0.274374
1384.47,-100.402,1,1,0.28637
1353.32,-98.143,1,1,0.521326
1410.31,-102.276,1,1,0.24462
1422.74,-103.177,1,1,0.140636
1443.81,-104.705,1,1,0.124139
1496.21,-108.505,1,1,7.77E-06
1402.91,-101.739,1,1,0
1194.45,-86.6218,1,1,0
1125.42,-81.6156,1,1,0
854.776,-61.9884,1,1,0
780.062,-56.5701,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
274.597,-19.9138,1,1,0
430.679,-31.2328,1,1,0
411.346,-29.8308,1,1,7.11E-06
664.914,-48.2196,1,1,0.00954623
787.943,-57.1416,1,1,0.0782656
918.326,-66.597,1,1,0.114272
984.25,-71.3778,1,1,0.116773
1009.02,-73.174,1,1,0.102311
1028.44,-74.5821,1,1,0.0646234
787.43,-57.1044,1,1,0.0223202
792.478,-57.4705,1,1,0.00210966
834.277,-60.5018,1,1,0
830.686,-60.2414,1,1,0
347.93,-25.2318,1,1,0
323.485,-23.4591,1,1,0
323.485,-23.4591,1,1,0
299.042,-21.6865,1,1,0
274.595,-19.9137,1,1,0
250.151,-18.141,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.459,1,1,0
305.21,-22.1338,1,1,0.00309169
296.666,-27.1509,2,1,0.278403
329.792,-30.1826,2,1,0.395539
466.189,-42.6656,2,1,0.277478
574.02,-52.5343,2,1,0.261969
531.573,-48.6495,2,1,0.501897
596.65,-54.6054,2,1,0.504611
554.025,-50.7043,2,1,0.399844
609.619,-55.7923,2,1,0.231045
603.121,-55.1976,2,1,0.00117977
559.584,-51.2131,2,1,0
347.928,-31.8424,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.965,-31.1811,1,1,0
519.634,-37.6839,1,1,0.147607
1050.68,-96.1578,2,1,0.3553
1013.99,-92.8001,2,1,0.506789
965.144,-88.33,2,1,0.585083
965.153,-88.3308,2,1,0.614767
915.335,-83.7715,2,1,0.622164
965.1,-88.3259,2,1,0.54635
965.089,-88.325,2,1,0.385506
965.079,-88.3241,2,1,0.132809
1013.97,-92.7984,2,1,0.000783336
943.882,-86.3841,2,1,0
753.106,-68.9242,2,1,0
728.671,-66.688,2,1,0
579.19,-53.0075,2,1,0
554.759,-40.2311,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.956,-31.1804,1,1,0
519.768,-37.6936,1,1,0.105921
1050.69,-96.1591,2,1,0.319205
1013.97,-92.7984,2,1,0.502279
965.401,-88.3535,2,1,0.55541
1108.68,-101.467,2,1,0.637779
1155.06,-105.712,2,1,0.609792
1278.16,-116.977,2,1,0.565657
1330.56,-121.773,2,1,0.422482
1352.17,-123.751,2,1,0.228164
1369.94,-125.377,2,1,0.00405246
1233.08,-112.852,2,1,0
947.095,-86.6781,2,1,0
763.444,-69.8704,2,1,0
579.093,-52.9986,2,1,0
554.66,-40.2239,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.823,-31.1708,1,1,0
519.676,-37.6869,1,1,0.000237348
1050.64,-96.1545,2,1,0.333149
1014.07,-92.8081,2,1,0.484399
1073.03,-98.2035,2,1,0.540551
1174.02,-107.446,2,1,0.590458
1272.98,-116.503,2,1,0.351803
1382.33,-126.511,2,1,0.529407
1385.69,-126.819,2,1,0.387117
1378.85,-126.193,2,1,0.204199
1425.1,-130.425,2,1,0.00428988
1357.47,-124.236,2,1,0
1100.63,-100.73,2,1,0
979.096,-89.6069,2,1,0
757.611,-69.3366,2,1,0
659.837,-47.8514,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.929,-31.1785,1,1,0
519.653,-37.6852,1,1,0.0203691
1050.64,-96.1543,2,1,0.278751
1014.09,-92.8095,2,1,0.398952
1038.18,-95.014,2,1,0.479501
1215.19,-111.214,2,1,0.432486
1320.55,-120.856,2,1,0.436385
1394.03,-127.582,2,1,0.529501
1409.1,-128.961,2,1,0.409226
1415.43,-129.54,2,1,0.229691
1471.25,-134.649,2,1,0.00418627
1391.38,-127.339,2,1,0
1190.35,-108.941,2,1,0
1083.6,-99.1713,2,1,0
831.123,-76.0644,2,1,0
822.425,-59.6422,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
430.218,-31.1994,1,1,0
519.572,-37.6794,1,1,0.107193
1081.45,-78.4265,1,1,0.250636
1188.43,-86.1849,1,1,0.148056
1242.78,-90.1262,1,1,0.38766
1314.47,-95.3251,1,1,0.559932
1281.21,-92.9137,1,1,0.598539
1343.72,-97.4467,1,1,0.524545
1355.18,-98.2777,1,1,0.358078
1362.82,-98.832,1,1,0.194413
1411.11,-102.334,1,1,0.00122292
1331.95,-96.5929,1,1,0
1115.25,-80.8782,1,1,0
1002.99,-72.7368,1,1,0
763.271,-55.3524,1,1,0
687.996,-49.8935,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
274.597,-19.9138,1,1,0
430.021,-31.1851,1,1,0
419.953,-30.455,1,1,0.126065
651.933,-47.2782,1,1,0.341326
731.218,-53.0279,1,1,0.522942
859.232,-62.3115,1,1,0.624201
940.157,-68.1802,1,1,0.66129
955.572,-69.2981,1,1,0.62332
972.986,-70.561,1,1,0.502031
734.844,-53.2909,1,1,0.423655
741.608,-53.7814,1,1,0.235944
783.525,-56.8213,1,1,0.00682852
768.379,-55.7228,1,1,0
347.93,-25.2319,1,1,0
323.485,-23.4591,1,1,0
323.485,-23.4591,1,1,0
299.042,-21.6865,1,1,0
274.595,-19.9137,1,1,0
250.151,-18.141,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
323.484,-23.459,1,1,0
313.754,-22.7534,1,1,0.0348204
296.666,-27.1509,2,1,0.249338
260,-23.7952,2,1,0.367529
211.111,-19.3209,2,1,0.19435
211.112,-19.3209,2,1,0.287191
293.582,-26.8686,2,1,0.304389
421.777,-38.601,2,1,0.383668
378.027,-34.597,2,1,0.25904
304.647,-27.8813,2,1,0.126386
260,-23.7952,2,1,0.000211773
339.385,-31.0605,2,1,0
347.928,-31.8424,2,1,0
323.484,-29.6052,2,1,0
323.484,-29.6052,2,1,0
299.041,-21.6864,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.844,-31.1723,1,1,0
519.733,-37.6911,1,1,0.113524
1063.79,-97.3584,2,1,0.302686
1014.08,-92.8082,2,1,0.495688
965.164,-88.3318,2,1,0.625768
965.153,-88.3308,2,1,0.659806
915.334,-83.7713,2,1,0.660979
965.242,-88.3389,2,1,0.591901
965.264,-88.341,2,1,0.447828
965.267,-88.3412,2,1,0.244568
1014.03,-92.8044,2,1,0.00553098
943.949,-86.3902,2,1,0
753.183,-68.9313,2,1,0
728.75,-66.6952,2,1,0
579.274,-53.0152,2,1,0
554.834,-40.2366,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
430.035,-31.1862,1,1,0
519.833,-37.6983,1,1,0.0449414
1050.83,-96.1719,2,1,0.286676
1014.1,-92.8105,2,1,0.465121
965.14,-88.3296,2,1,0.564813
965.117,-88.3275,2,1,0.615027
915.648,-83.8001,2,1,0.613058
966.601,-88.4634,2,1,0.531606
966.512,-88.4552,2,1,0.388787
965.247,-88.3394,2,1,0.185732
1013.96,-92.7973,2,1,0.00041736
943.858,-86.3819,2,1,0
753.083,-68.9222,2,1,0
728.658,-66.6868,2,1,0
579.194,-53.0079,2,1,0
554.773,-40.2321,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.791,-25.3669,1,1,0
430.053,-31.1874,1,1,0
519.834,-37.6983,1,1,0.028259
1050.74,-96.1636,2,1,0.266109
1014,-92.8017,2,1,0.438065
965.239,-88.3386,2,1,0.551793
966.656,-88.4683,2,1,0.59573
918.188,-84.0325,2,1,0.540145
969.284,-88.7089,2,1,0.45574
968.665,-88.6522,2,1,0.305975
967.124,-88.5112,2,1,0.115425
1034.13,-94.6439,2,1,9.90E-06
969.872,-88.7627,2,1,0
753.052,-68.9193,2,1,0
728.62,-66.6833,2,1,0
579.139,-53.0028,2,1,0
554.719,-40.2283,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.791,-25.3668,1,1,0
430.025,-31.1854,1,1,0
519.842,-37.6989,1,1,0.103843
1050.74,-96.1639,2,1,0.299587
1014.01,-92.8023,2,1,0.508344
965.28,-88.3424,2,1,0.587124
966.206,-88.4272,2,1,0.600768
915.535,-83.7897,2,1,0.584707
1005.25,-92.0007,2,1,0.484974
978.139,-89.5193,2,1,0.405173
1071.52,-98.0658,2,1,0.254422
1132.8,-103.674,2,1,0.0129113
972.752,-89.0263,2,1,0
753.034,-68.9176,2,1,0
728.597,-66.6812,2,1,0
579.117,-53.0008,2,1,0
554.695,-40.2265,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
287.77,-20.8691,1,1,0
299.992,-21.7554,1,1,0
349.358,-25.3354,1,1,0
429.845,-31.1723,1,1,0
519.717,-37.6899,1,1,0.0159971
1050.67,-76.1945,1,1,0.189489
1013.96,-73.5323,1,1,0.19167
965.238,-69.999,1,1,0.491447
965.595,-70.0249,1,1,0.460476
916.864,-66.4909,1,1,0.290926
965.651,-70.029,1,1,0.324344
965.233,-69.9987,1,1,0.0226474
966.234,-70.0713,1,1,0.0314596
1014.59,-73.5782,1,1,0
956.828,-69.3892,1,1,0
753.034,-54.61,1,1,0
741.625,-53.7827,1,1,0
579.122,-41.9979,1,1,0
554.703,-40.2271,1,1,0
349.357,-25.3353,1,1,0
299.992,-21.7554,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.141,1,1,0
274.597,-19.9138,1,1,0
429.999,-31.1835,1,1,0
420.157,-30.4698,1,1,0.00220016
652.085,-47.2892,1,1,0.197259
615.339,-44.6244,1,1,0.335657
566.432,-41.0777,1,1,0.478769
566.919,-41.113,1,1,0.523518
568.043,-41.1945,1,1,0.526592
670.633,-48.6343,1,1,0.448222
465.502,-33.7582,1,1,0.313991
494.397,-35.8537,1,1,0.139391
555.53,-40.287,1,1,0.000151454
509.879,-36.9764,1,1,0
347.93,-25.2319,1,1,0
323.485,-23.4591,1,1,0
323.485,-23.4591,1,1,0
299.042,-21.6865,1,1,0
274.596,-19.9137,1,1,0
250.151,-18.141,1,1,0
